"sistema","region","zona.de.carga","nodo.id"
"SIN","CENTRAL","VDM SUR","01AAP-85"
"SIN","CENTRAL","VDM NORTE","01ACC-85"
"SIN","CENTRAL","VDM NORTE","01ACM-85"
"SIN","CENTRAL","VDM NORTE","01ACN-85"
"SIN","CENTRAL","VDM NORTE","01ACO-230"
"SIN","CENTRAL","CENTRO ORIENTE","01ACS-230"
"SIN","CENTRAL","VDM SUR","01AGU-230"
"SIN","CENTRAL","VDM SUR","01AGV-85"
"SIN","CENTRAL","CENTRO SUR","01AIN-115"
"SIN","CENTRAL","VDM NORTE","01ALR-85"
"SIN","CENTRAL","VDM SUR","01AMO-85"
"SIN","CENTRAL","CENTRO ORIENTE","01ANL-85"
"SIN","CENTRAL","CENTRO SUR","01ANM-115"
"SIN","CENTRAL","VDM SUR","01ANS-85"
"SIN","CENTRAL","CENTRO SUR","01ANU-115"
"SIN","CENTRAL","CENTRO SUR","01ANU-69"
"SIN","CENTRAL","VDM CENTRO","01ARA-85"
"SIN","CENTRAL","VDM NORTE","01ARX-230"
"SIN","CENTRAL","CENTRO ORIENTE","01ASK-230"
"SIN","CENTRAL","VDM SUR","01ATE-230"
"SIN","CENTRAL","VDM SUR","01ATE-85"
"SIN","CENTRAL","LAZARO CARDENAS","01ATG-69"
"SIN","CENTRAL","VDM NORTE","01ATI-230"
"SIN","CENTRAL","VDM NORTE","01ATK-230"
"SIN","CENTRAL","CENTRO SUR","01ATM-115"
"SIN","CENTRAL","LAZARO CARDENAS","01ATS-115"
"SIN","CENTRAL","CENTRO SUR","01ATU-115"
"SIN","CENTRAL","VDM NORTE","01AUM-85"
"SIN","CENTRAL","CENTRO SUR","01AUO-115"
"SIN","CENTRAL","VDM CENTRO","01AUR-230"
"SIN","CENTRAL","CENTRO SUR","01AVA-115"
"SIN","CENTRAL","VDM SUR","01AVT-85"
"SIN","CENTRAL","VDM SUR","01AYO-230"
"SIN","CENTRAL","VDM NORTE","01AZC-230"
"SIN","CENTRAL","VDM NORTE","01BAR-85"
"SIN","CENTRAL","CENTRO SUR","01BBR-115"
"SIN","CENTRAL","VDM NORTE","01BBV-230"
"SIN","CENTRAL","VDM NORTE","01BDK-85"
"SIN","CENTRAL","VDM NORTE","01CAH-85"
"SIN","CENTRAL","VDM NORTE","01CAR-85"
"SIN","CENTRAL","LAZARO CARDENAS","01CAY-115"
"SIN","CENTRAL","CENTRO SUR","01CCM-115"
"SIN","CENTRAL","CENTRO ORIENTE","01CCZ-230"
"SIN","CENTRAL","VDM CENTRO","01CDS-85"
"SIN","CENTRAL","CENTRO ORIENTE","01CEA-85"
"SIN","CENTRAL","VDM NORTE","01CEI-230"
"SIN","CENTRAL","VDM NORTE","01CFD-230"
"SIN","CENTRAL","VDM NORTE","01CFI-230"
"SIN","CENTRAL","CENTRO ORIENTE","01CFZ-85"
"SIN","CENTRAL","VDM SUR","01CHA-85"
"SIN","CENTRAL","VDM NORTE","01CHE-85"
"SIN","CENTRAL","VDM CENTRO","01CHN-230"
"SIN","CENTRAL","VDM SUR","01CJM-230"
"SIN","CENTRAL","VDM CENTRO","01CMC-230"
"SIN","CENTRAL","CENTRO SUR","01CMO-115"
"SIN","CENTRAL","LAZARO CARDENAS","01CNA-69"
"SIN","CENTRAL","VDM SUR","01COA-230"
"SIN","CENTRAL","CENTRO SUR","01COM-115"
"SIN","CENTRAL","VDM CENTRO","01COY-230"
"SIN","CENTRAL","VDM CENTRO","01CPG-230"
"SIN","CENTRAL","VDM NORTE","01CPM-230"
"SIN","CENTRAL","VDM NORTE","01CRG-230"
"SIN","CENTRAL","VDM NORTE","01CRG-85"
"SIN","CENTRAL","CENTRO ORIENTE","01CRM-85"
"SIN","CENTRAL","VDM SUR","01CRS-230"
"SIN","CENTRAL","VDM SUR","01CRU-230"
"SIN","CENTRAL","CENTRO SUR","01CSN-115"
"SIN","CENTRAL","LAZARO CARDENAS","01CSR-115"
"SIN","CENTRAL","VDM CENTRO","01CTD-230"
"SIN","CENTRAL","VDM NORTE","01CTG-230"
"SIN","CENTRAL","VDM NORTE","01CTT-85"
"SIN","CENTRAL","VDM SUR","01CVD-85"
"SIN","CENTRAL","VDM NORTE","01CYO-85"
"SIN","CENTRAL","VDM CENTRO","01DAA-230"
"SIN","CENTRAL","CENTRO ORIENTE","01DCA-85"
"SIN","CENTRAL","VDM NORTE","01DCO-85"
"SIN","CENTRAL","CENTRO SUR","01DOG-115"
"SIN","CENTRAL","VDM SUR","01DVA-230"
"SIN","CENTRAL","VDM NORTE","01ECA-230"
"SIN","CENTRAL","CENTRO SUR","01ECB-115"
"SIN","CENTRAL","VDM SUR","01ECR-230"
"SIN","CENTRAL","CENTRO SUR","01EDB-115"
"SIN","CENTRAL","CENTRO SUR","01ELG-115"
"SIN","CENTRAL","CENTRO SUR","01ENB-115"
"SIN","CENTRAL","CENTRO SUR","01ESB-115"
"SIN","CENTRAL","VDM SUR","01EST-230"
"SIN","CENTRAL","CENTRO SUR","01ETB-115"
"SIN","CENTRAL","CENTRO SUR","01EUB-115"
"SIN","CENTRAL","VDM NORTE","01EVD-230"
"SIN","CENTRAL","VDM NORTE","01FMC-85"
"SIN","CENTRAL","CENTRO SUR","01FPG-115"
"SIN","CENTRAL","CENTRO SUR","01FRR-115"
"SIN","CENTRAL","VDM SUR","01GMC-85"
"SIN","CENTRAL","LAZARO CARDENAS","01GMY-115"
"SIN","CENTRAL","VDM NORTE","01GUA-85"
"SIN","CENTRAL","VDM CENTRO","01HTC-85"
"SIN","CENTRAL","CENTRO SUR","01HTM-115"
"SIN","CENTRAL","VDM NORTE","01HTT-85"
"SIN","CENTRAL","VDM CENTRO","01INM-85"
"SIN","CENTRAL","VDM CENTRO","01INN-85"
"SIN","CENTRAL","VDM NORTE","01INS-85"
"SIN","CENTRAL","CENTRO SUR","01INU-115"
"SIN","CENTRAL","CENTRO ORIENTE","01IRO-230"
"SIN","CENTRAL","VDM NORTE","01ISC-85"
"SIN","CENTRAL","LAZARO CARDENAS","01ISO-115"
"SIN","CENTRAL","CENTRO SUR","01ITD-115"
"SIN","CENTRAL","CENTRO SUR","01IUN-115"
"SIN","CENTRAL","VDM SUR","01IXL-230"
"SIN","CENTRAL","CENTRO SUR","01IXS-115"
"SIN","CENTRAL","CENTRO SUR","01IXT-115"
"SIN","CENTRAL","VDM SUR","01IZT-230"
"SIN","CENTRAL","VDM CENTRO","01JAM-85"
"SIN","CENTRAL","CENTRO ORIENTE","01JAS-85"
"SIN","CENTRAL","VDM SUR","01JCP-85"
"SIN","CENTRAL","VDM NORTE","01JDV-85"
"SIN","CENTRAL","CENTRO SUR","01JID-115"
"SIN","CENTRAL","CENTRO SUR","01JIL-115"
"SIN","CENTRAL","VDM NORTE","01JJA-85"
"SIN","CENTRAL","VDM NORTE","01JLC-230"
"SIN","CENTRAL","VDM NORTE","01JRB-230"
"SIN","CENTRAL","CENTRO ORIENTE","01JUA-85"
"SIN","CENTRAL","VDM CENTRO","01KCR-230"
"SIN","CENTRAL","VDM SUR","01KDM-85"
"SIN","CENTRAL","CENTRO SUR","01LAC-115"
"SIN","CENTRAL","VDM CENTRO","01LAP-230"
"SIN","CENTRAL","VDM NORTE","01LAQ-85"
"SIN","CENTRAL","VDM CENTRO","01LAZ-85"
"SIN","CENTRAL","LAZARO CARDENAS","01LCD-115"
"SIN","CENTRAL","LAZARO CARDENAS","01LCP-230"
"SIN","CENTRAL","LAZARO CARDENAS","01LCP-400"
"SIN","CENTRAL","VDM NORTE","01LCT-85"
"SIN","CENTRAL","VDM NORTE","01LEC-85"
"SIN","CENTRAL","VDM SUR","01LER-85"
"SIN","CENTRAL","CENTRO SUR","01LES-115"
"SIN","CENTRAL","CENTRO ORIENTE","01LFG-230"
"SIN","CENTRAL","VDM NORTE","01LOM-85"
"SIN","CENTRAL","VDM NORTE","01LQX-85"
"SIN","CENTRAL","VDM NORTE","01LVE-230"
"SIN","CENTRAL","VDM NORTE","01MAD-230"
"SIN","CENTRAL","VDM SUR","01MAG-85"
"SIN","CENTRAL","VDM CENTRO","01MER-230"
"SIN","CENTRAL","VDM CENTRO","01MGR-85"
"SIN","CENTRAL","LAZARO CARDENAS","01MIR-115"
"SIN","CENTRAL","VDM NORTE","01MLP-230"
"SIN","CENTRAL","CENTRO SUR","01MOR-230"
"SIN","CENTRAL","VDM CENTRO","01MOS-85"
"SIN","CENTRAL","CENTRO SUR","01MTI-115"
"SIN","CENTRAL","VDM CENTRO","01MZA-85"
"SIN","CENTRAL","VDM CENTRO","01NAR-230"
"SIN","CENTRAL","VDM CENTRO","01NAR-85"
"SIN","CENTRAL","VDM NORTE","01NAU-85"
"SIN","CENTRAL","CENTRO ORIENTE","01NEC-85"
"SIN","CENTRAL","VDM CENTRO","01NET-85"
"SIN","CENTRAL","VDM NORTE","01NFA-85"
"SIN","CENTRAL","VDM SUR","01NIS-85"
"SIN","CENTRAL","VDM SUR","01NLE-85"
"SIN","CENTRAL","VDM CENTRO","01NON-85"
"SIN","CENTRAL","CENTRO SUR","01NTG-115"
"SIN","CENTRAL","VDM NORTE","01OCE-230"
"SIN","CENTRAL","VDM SUR","01ODB-230"
"SIN","CENTRAL","VDM SUR","01OLI-230"
"SIN","CENTRAL","CENTRO ORIENTE","01OTM-230"
"SIN","CENTRAL","CENTRO ORIENTE","01PAC-85"
"SIN","CENTRAL","VDM NORTE","01PAT-85"
"SIN","CENTRAL","VDM CENTRO","01PCC-85"
"SIN","CENTRAL","CENTRO SUR","01PDO-115"
"SIN","CENTRAL","VDM CENTRO","01PEN-230"
"SIN","CENTRAL","VDM CENTRO","01PEV-230"
"SIN","CENTRAL","VDM CENTRO","01PEX-85"
"SIN","CENTRAL","CENTRO ORIENTE","01PHC-230"
"SIN","CENTRAL","CENTRO ORIENTE","01PIR-85"
"SIN","CENTRAL","LAZARO CARDENAS","01PIT-400"
"SIN","CENTRAL","CENTRO SUR","01PLO-115"
"SIN","CENTRAL","CENTRO SUR","01PLZ-115"
"SIN","CENTRAL","LAZARO CARDENAS","01PMT-115"
"SIN","CENTRAL","CENTRO ORIENTE","01PMX1115"
"SIN","CENTRAL","LAZARO CARDENAS","01PMX2115"
"SIN","CENTRAL","VDM NORTE","01PNN-230"
"SIN","CENTRAL","VDM CENTRO","01PNT-85"
"SIN","CENTRAL","VDM NORTE","01POO-230"
"SIN","CENTRAL","CENTRO ORIENTE","01PQI-115"
"SIN","CENTRAL","VDM SUR","01PRO-85"
"SIN","CENTRAL","VDM SUR","01PSR-85"
"SIN","CENTRAL","VDM SUR","01PTH-85"
"SIN","CENTRAL","CENTRO ORIENTE","01PTL-85"
"SIN","CENTRAL","VDM CENTRO","01PXA-85"
"SIN","CENTRAL","VDM NORTE","01PYG-230"
"SIN","CENTRAL","CENTRO ORIENTE","01RAT-230"
"SIN","CENTRAL","VDM SUR","01RBS-85"
"SIN","CENTRAL","VDM CENTRO","01REF-85"
"SIN","CENTRAL","VDM NORTE","01REM-230"
"SIN","CENTRAL","VDM NORTE","01REM-85"
"SIN","CENTRAL","VDM CENTRO","01RES-230"
"SIN","CENTRAL","VDM CENTRO","01RES-85"
"SIN","CENTRAL","VDM SUR","01RSL-230"
"SIN","CENTRAL","VDM SUR","01SAF-85"
"SIN","CENTRAL","CENTRO ORIENTE","01SAO-85"
"SIN","CENTRAL","LAZARO CARDENAS","01SCD-230"
"SIN","CENTRAL","VDM SUR","01SDI-85"
"SIN","CENTRAL","VDM NORTE","01SKP-85"
"SIN","CENTRAL","CENTRO SUR","01SMT-115"
"SIN","CENTRAL","VDM SUR","01SNG-230"
"SIN","CENTRAL","VDM NORTE","01SOX-230"
"SIN","CENTRAL","CENTRO SUR","01SSE-115"
"SIN","CENTRAL","VDM SUR","01SSO-85"
"SIN","CENTRAL","VDM CENTRO","01SSP-85"
"SIN","CENTRAL","CENTRO ORIENTE","01STU-115"
"SIN","CENTRAL","VDM CENTRO","01TAC-85"
"SIN","CENTRAL","VDM SUR","01TAX-230"
"SIN","CENTRAL","VDM SUR","01TAX-85"
"SIN","CENTRAL","CENTRO ORIENTE","01TCC-230"
"SIN","CENTRAL","VDM NORTE","01TCM-230"
"SIN","CENTRAL","VDM SUR","01TDK-230"
"SIN","CENTRAL","VDM SUR","01TDV-85"
"SIN","CENTRAL","VDM NORTE","01TEH-230"
"SIN","CENTRAL","CENTRO ORIENTE","01TEP-85"
"SIN","CENTRAL","VDM SUR","01TIA-230"
"SIN","CENTRAL","CENTRO SUR","01TIN-115"
"SIN","CENTRAL","CENTRO ORIENTE","01TIZ-230"
"SIN","CENTRAL","CENTRO SUR","01TJP-115"
"SIN","CENTRAL","VDM NORTE","01TKM-230"
"SIN","CENTRAL","CENTRO ORIENTE","01TLG-85"
"SIN","CENTRAL","CENTRO ORIENTE","01TLT-85"
"SIN","CENTRAL","CENTRO SUR","01TMA-115"
"SIN","CENTRAL","VDM SUR","01TOL-85"
"SIN","CENTRAL","VDM SUR","01TOP-230"
"SIN","CENTRAL","CENTRO SUR","01TPA-115"
"SIN","CENTRAL","VDM NORTE","01TPZ-85"
"SIN","CENTRAL","CENTRO SUR","01TQC-115"
"SIN","CENTRAL","VDM NORTE","01TRX-85"
"SIN","CENTRAL","VDM SUR","01TTC-230"
"SIN","CENTRAL","VDM NORTE","01TTH-230"
"SIN","CENTRAL","VDM SUR","01TTO-85"
"SIN","CENTRAL","CENTRO SUR","01TTT-115"
"SIN","CENTRAL","CENTRO ORIENTE","01TUL-230"
"SIN","CENTRAL","CENTRO ORIENTE","01TUL-400"
"SIN","CENTRAL","VDM CENTRO","01TYA-230"
"SIN","CENTRAL","VDM NORTE","01VAE-230"
"SIN","CENTRAL","VDM NORTE","01VAJ-230"
"SIN","CENTRAL","VDM NORTE","01VDF-85"
"SIN","CENTRAL","VDM NORTE","01VDM-85"
"SIN","CENTRAL","VDM SUR","01VDT-85"
"SIN","CENTRAL","VDM CENTRO","01VER-230"
"SIN","CENTRAL","VDM NORTE","01VFI-85"
"SIN","CENTRAL","CENTRO SUR","01VGU-115"
"SIN","CENTRAL","VDM NORTE","01VIC-230"
"SIN","CENTRAL","VDM NORTE","01VIC-85"
"SIN","CENTRAL","LAZARO CARDENAS","01VIL-230"
"SIN","CENTRAL","CENTRO ORIENTE","01VIT-85"
"SIN","CENTRAL","VDM NORTE","01VLR-85"
"SIN","CENTRAL","VDM NORTE","01VPM-85"
"SIN","CENTRAL","VDM CENTRO","01VRN-230"
"SIN","CENTRAL","VDM CENTRO","01VRN-85"
"SIN","CENTRAL","CENTRO ORIENTE","01VTU-85"
"SIN","CENTRAL","VDM NORTE","01XAL-230"
"SIN","CENTRAL","VDM SUR","01XOC-230"
"SIN","CENTRAL","CENTRO SUR","01YBC-115"
"SIN","CENTRAL","VDM NORTE","01ZAE-85"
"SIN","CENTRAL","VDM SUR","01ZAR-230"
"SIN","CENTRAL","VDM SUR","01ZIC-85"
"SIN","CENTRAL","CENTRO SUR","01ZIR-69"
"SIN","CENTRAL","VDM NORTE","01ZUM-85"
"SIN","ORIENTAL","SAN CRISTOBAL","02AAA-115"
"SIN","ORIENTAL","VERACRUZ","02ABL-115"
"SIN","ORIENTAL","IZUCAR","02ACA-115"
"SIN","ORIENTAL","XALAPA","02ACJ-115"
"SIN","ORIENTAL","COATZACOALCOS","02ACY-115"
"SIN","ORIENTAL","TECAMACHALCO","02ACZ-115"
"SIN","ORIENTAL","COATZACOALCOS","02ADD-115"
"SIN","ORIENTAL","LOS TUXTLAS","02ADS-115"
"SIN","ORIENTAL","IZUCAR","02AEN-115"
"SIN","ORIENTAL","PUEBLA","02AGA-115"
"SIN","ORIENTAL","POZA RICA","02AGF-69"
"SIN","ORIENTAL","CHILPANCINGO","02AHZ-115"
"SIN","ORIENTAL","SAN MARTIN","02AMF-115"
"SIN","ORIENTAL","VERACRUZ","02AMN-115"
"SIN","ORIENTAL","PUEBLA","02AMZ-115"
"SIN","ORIENTAL","TLAXCALA","02ANC-115"
"SIN","ORIENTAL","TUXTLA","02ANG-400"
"SIN","ORIENTAL","XALAPA","02AOC-115"
"SIN","ORIENTAL","CUAUTLA","02AOS-115"
"SIN","ORIENTAL","ACAPULCO","02APC-115"
"SIN","ORIENTAL","TLAXCALA","02API-115"
"SIN","ORIENTAL","ACAPULCO","02ARC-115"
"SIN","ORIENTAL","COATZACOALCOS","02ARG-115"
"SIN","ORIENTAL","POZA RICA","02ARP-69"
"SIN","ORIENTAL","TAPACHULA","02ARR-115"
"SIN","ORIENTAL","VERACRUZ","02ARU-115"
"SIN","ORIENTAL","TEHUANTEPEC","02ASI-115"
"SIN","ORIENTAL","IZUCAR","02ATC-115"
"SIN","ORIENTAL","TLAXCALA","02ATX-230"
"SIN","ORIENTAL","TLAXCALA","02ATZ-115"
"SIN","ORIENTAL","PUEBLA","02AUN-115"
"SIN","ORIENTAL","VERACRUZ","02AVD-115"
"SIN","ORIENTAL","TEZIUTLAN","02AXO-115"
"SIN","ORIENTAL","PUEBLA","02AXT-115"
"SIN","ORIENTAL","TAPACHULA","02AYA-115"
"SIN","ORIENTAL","CHILPANCINGO","02AYT-115"
"SIN","ORIENTAL","ACAPULCO","02AZA-115"
"SIN","ORIENTAL","TLAXCALA","02AZY-115"
"SIN","ORIENTAL","IGUALA","02BAA-115"
"SIN","ORIENTAL","TUXTLA","02BCH-115"
"SIN","ORIENTAL","TAPACHULA","02BDD-115"
"SIN","ORIENTAL","VERACRUZ","02BDR-115"
"SIN","ORIENTAL","TAPACHULA","02BDZ-115"
"SIN","ORIENTAL","PUEBLA","02BGS-115"
"SIN","ORIENTAL","VERACRUZ","02BJU-115"
"SIN","ORIENTAL","ACAPULCO","02BNL-115"
"SIN","ORIENTAL","PUEBLA","02BOE-115"
"SIN","ORIENTAL","VERACRUZ","02BPP-115"
"SIN","ORIENTAL","POZA RICA","02BRN-115"
"SIN","ORIENTAL","VERACRUZ","02BRS-115"
"SIN","ORIENTAL","POZA RICA","02BVI-115"
"SIN","ORIENTAL","VERACRUZ","02CAC-115"
"SIN","ORIENTAL","VERACRUZ","02CAE-115"
"SIN","ORIENTAL","CHONTALPA","02CAO-115"
"SIN","ORIENTAL","VILLAHERMOSA","02CAX-115"
"SIN","ORIENTAL","ACAPULCO","02CAY-115"
"SIN","ORIENTAL","ACAPULCO","02CAZ-115"
"SIN","ORIENTAL","MORELOS","02CBE-400"
"SIN","ORIENTAL","TLAXCALA","02CBM-115"
"SIN","ORIENTAL","CORDOBA","02CBS-115"
"SIN","ORIENTAL","TEHUANTEPEC","02CCA-115"
"SIN","ORIENTAL","TAPACHULA","02CCL-69"
"SIN","ORIENTAL","CHILPANCINGO","02CCS-115"
"SIN","ORIENTAL","CHONTALPA","02CDD-115"
"SIN","ORIENTAL","CHONTALPA","02CDN-115"
"SIN","ORIENTAL","POZA RICA","02CDO-115"
"SIN","ORIENTAL","SAN MARTIN","02CDX-115"
"SIN","ORIENTAL","PUEBLA","02CEF-115"
"SIN","ORIENTAL","LOS RIOS","02CEM-115"
"SIN","ORIENTAL","XALAPA","02CEO-115"
"SIN","ORIENTAL","TAPACHULA","02CFV-115"
"SIN","ORIENTAL","COATZACOALCOS","02CGC-115"
"SIN","ORIENTAL","COATZACOALCOS","02CGJ-115"
"SIN","ORIENTAL","ACAPULCO","02CGN-115"
"SIN","ORIENTAL","TAPACHULA","02CGO-115"
"SIN","ORIENTAL","COATZACOALCOS","02CHD-115"
"SIN","ORIENTAL","CHILPANCINGO","02CHG-115"
"SIN","ORIENTAL","TLAXCALA","02CHH-115"
"SIN","ORIENTAL","POZA RICA","02CHI-115"
"SIN","ORIENTAL","LOS TUXTLAS","02CHP-115"
"SIN","ORIENTAL","CHONTALPA","02CHT-115"
"SIN","ORIENTAL","COATZACOALCOS","02CIC-115"
"SIN","ORIENTAL","VILLAHERMOSA","02CIH-115"
"SIN","ORIENTAL","CUAUTLA","02CIL-115"
"SIN","ORIENTAL","MORELOS","02CIO-85"
"SIN","ORIENTAL","CHILPANCINGO","02CIP-115"
"SIN","ORIENTAL","TUXTLA","02CIT-115"
"SIN","ORIENTAL","MORELOS","02CIV-115"
"SIN","ORIENTAL","PUEBLA","02CIY-115"
"SIN","ORIENTAL","SAN CRISTOBAL","02CJT-115"
"SIN","ORIENTAL","COATZACOALCOS","02CLO-115"
"SIN","ORIENTAL","COATZACOALCOS","02CLS-115"
"SIN","ORIENTAL","CHILPANCINGO","02CLT-69"
"SIN","ORIENTAL","ORIZABA","02CMA-115"
"SIN","ORIENTAL","XALAPA","02CMT-115"
"SIN","ORIENTAL","HUATULCO","02CNJ-115"
"SIN","ORIENTAL","CHONTALPA","02CNM-115"
"SIN","ORIENTAL","TLAXCALA","02CNU-115"
"SIN","ORIENTAL","VILLAHERMOSA","02CNX-115"
"SIN","ORIENTAL","CHONTALPA","02COM-115"
"SIN","ORIENTAL","XALAPA","02COP-115"
"SIN","ORIENTAL","CORDOBA","02COR-115"
"SIN","ORIENTAL","TEHUACAN","02CPA-115"
"SIN","ORIENTAL","TLAXCALA","02CPL-115"
"SIN","ORIENTAL","PUEBLA","02CPO-115"
"SIN","ORIENTAL","COATZACOALCOS","02CPQ-115"
"SIN","ORIENTAL","LOS RIOS","02CPX-115"
"SIN","ORIENTAL","SAN CRISTOBAL","02CRI-115"
"SIN","ORIENTAL","CENTRO SUR","02CRL-115"
"SIN","ORIENTAL","CENTRO SUR","02CRL-230"
"SIN","ORIENTAL","COATZACOALCOS","02CRX-115"
"SIN","ORIENTAL","COATZACOALCOS","02CRY-115"
"SIN","ORIENTAL","CORDOBA","02CSE-115"
"SIN","ORIENTAL","VERACRUZ","02CSL-115"
"SIN","ORIENTAL","ACAPULCO","02CSS-115"
"SIN","ORIENTAL","CHONTALPA","02CSU-115"
"SIN","ORIENTAL","VILLAHERMOSA","02CSX-115"
"SIN","ORIENTAL","CORDOBA","02CTH-115"
"SIN","ORIENTAL","TLAXCALA","02CTM-115"
"SIN","ORIENTAL","LOS TUXTLAS","02CTO-115"
"SIN","ORIENTAL","COATZACOALCOS","02CTS-115"
"SIN","ORIENTAL","SAN MARTIN","02CTX-115"
"SIN","ORIENTAL","CUAUTLA","02CUA-115"
"SIN","ORIENTAL","CUERNAVACA","02CUE-85"
"SIN","ORIENTAL","ACAPULCO","02CUG-115"
"SIN","ORIENTAL","COATZACOALCOS","02CUH-115"
"SIN","ORIENTAL","MORELOS","02CUM-230"
"SIN","ORIENTAL","CUAUTLA","02CUS-115"
"SIN","ORIENTAL","HUAJUAPAN","02CUX-115"
"SIN","ORIENTAL","ORIZABA","02CVE-115"
"SIN","ORIENTAL","COATZACOALCOS","02CVN-115"
"SIN","ORIENTAL","VERACRUZ","02CVT-115"
"SIN","ORIENTAL","ZIHUATANEJO","02CYC-115"
"SIN","ORIENTAL","PUEBLA","02CYR-400"
"SIN","ORIENTAL","COATZACOALCOS","02CYX-115"
"SIN","ORIENTAL","POZA RICA","02CZN-115"
"SIN","ORIENTAL","POZA RICA","02CZT-115"
"SIN","ORIENTAL","VERACRUZ","02DBC-115"
"SIN","ORIENTAL","VERACRUZ","02DBC-230"
"SIN","ORIENTAL","CHONTALPA","02DBX-115"
"SIN","ORIENTAL","POZA RICA","02DIN-69"
"SIN","ORIENTAL","CHONTALPA","02DUA-115"
"SIN","ORIENTAL","SAN MARTIN","02DXM-115"
"SIN","ORIENTAL","COATZACOALCOS","02EAS-115"
"SIN","ORIENTAL","ORIZABA","02ECM-115"
"SIN","ORIENTAL","PUEBLA","02ECN-115"
"SIN","ORIENTAL","TEZIUTLAN","02ECT-115"
"SIN","ORIENTAL","VERACRUZ","02EDO-115"
"SIN","ORIENTAL","OAXACA","02EJT-115"
"SIN","ORIENTAL","XALAPA","02ELC-115"
"SIN","ORIENTAL","COATZACOALCOS","02EMZ-115"
"SIN","ORIENTAL","TEHUANTEPEC","02EOC-230"
"SIN","ORIENTAL","TEHUANTEPEC","02EOD-230"
"SIN","ORIENTAL","TEHUANTEPEC","02EOT-230"
"SIN","ORIENTAL","TECAMACHALCO","02ERZ-115"
"SIN","ORIENTAL","POZA RICA","02ESF-115"
"SIN","ORIENTAL","POZA RICA","02ETD-115"
"SIN","ORIENTAL","ACAPULCO","02ETT-115"
"SIN","ORIENTAL","OAXACA","02ETX-115"
"SIN","ORIENTAL","PUEBLA","02EXE-115"
"SIN","ORIENTAL","LOS RIOS","02EZA-115"
"SIN","ORIENTAL","SAN CRISTOBAL","02FCM-115"
"SIN","ORIENTAL","ORIZABA","02FEM-115"
"SIN","ORIENTAL","TLAXCALA","02FJM-115"
"SIN","ORIENTAL","SAN CRISTOBAL","02FLM-115"
"SIN","ORIENTAL","COATZACOALCOS","02FNQ-115"
"SIN","ORIENTAL","ORIZABA","02FOR-115"
"SIN","ORIENTAL","VILLAHERMOSA","02FRT-115"
"SIN","ORIENTAL","VERACRUZ","02FRY-115"
"SIN","ORIENTAL","PUEBLA","02FUE-115"
"SIN","ORIENTAL","PUEBLA","02GAN-115"
"SIN","ORIENTAL","ACAPULCO","02GAR-115"
"SIN","ORIENTAL","VERACRUZ","02GBA-115"
"SIN","ORIENTAL","SAN MARTIN","02GDM-115"
"SIN","ORIENTAL","TUXTLA","02GIA-115"
"SIN","ORIENTAL","CHONTALPA","02GIR-115"
"SIN","ORIENTAL","HUAJUAPAN","02GIS-115"
"SIN","ORIENTAL","VERACRUZ","02GLM-115"
"SIN","ORIENTAL","VERACRUZ","02GRA-115"
"SIN","ORIENTAL","TLAXCALA","02GRE-115"
"SIN","ORIENTAL","VERACRUZ","02GRT-115"
"SIN","ORIENTAL","POZA RICA","02GZD-115"
"SIN","ORIENTAL","HUATULCO","02HCO-115"
"SIN","ORIENTAL","IGUALA","02HEL-115"
"SIN","ORIENTAL","SAN MARTIN","02HJO-115"
"SIN","ORIENTAL","HUAJUAPAN","02HJP-115"
"SIN","ORIENTAL","CHONTALPA","02HMG-115"
"SIN","ORIENTAL","TEZIUTLAN","02HMS-115"
"SIN","ORIENTAL","TEZIUTLAN","02HMT-115"
"SIN","ORIENTAL","LOS TUXTLAS","02HOC-115"
"SIN","ORIENTAL","OAXACA","02HTP-115"
"SIN","ORIENTAL","CORDOBA","02HTU-115"
"SIN","ORIENTAL","TLAXCALA","02HUA-115"
"SIN","ORIENTAL","HUAJUAPAN","02HUJ-69"
"SIN","ORIENTAL","CHILPANCINGO","02HUU-115"
"SIN","ORIENTAL","TAPACHULA","02HUX-115"
"SIN","ORIENTAL","TEZIUTLAN","02HYN-115"
"SIN","ORIENTAL","CHONTALPA","02ICD-115"
"SIN","ORIENTAL","CUAUTLA","02ICS-115"
"SIN","ORIENTAL","COATZACOALCOS","02IDE-115"
"SIN","ORIENTAL","VERACRUZ","02IFN-115"
"SIN","ORIENTAL","TLAXCALA","02IGP-115"
"SIN","ORIENTAL","IGUALA","02IGU-115"
"SIN","ORIENTAL","PUEBLA","02INT-115"
"SIN","ORIENTAL","CORDOBA","02IPA-115"
"SIN","ORIENTAL","TUXTLA","02IPD-115"
"SIN","ORIENTAL","TEHUANTEPEC","02IPO-115"
"SIN","ORIENTAL","TEHUANTEPEC","02IPO-230"
"SIN","ORIENTAL","COATZACOALCOS","02IQU-115"
"SIN","ORIENTAL","VERACRUZ","02ISL-115"
"SIN","ORIENTAL","CORDOBA","02ISN-115"
"SIN","ORIENTAL","HUAJUAPAN","02ITU-115"
"SIN","ORIENTAL","VILLAHERMOSA","02IVH-115"
"SIN","ORIENTAL","POZA RICA","02IXH-115"
"SIN","ORIENTAL","OAXACA","02IXJ-115"
"SIN","ORIENTAL","TEHUANTEPEC","02IXP-115"
"SIN","ORIENTAL","IZUCAR","02IZD-115"
"SIN","ORIENTAL","IZUCAR","02IZM-115"
