"clave","estado","localidad","location.long","location.lat","sistema","region","zdc","nombre"
"08SHC-115","CAMPECHE","CHAMPOTON",-90.5213517216668,19.5388009408051,"SIN","PENINSULAR","CAMPECHE","Siho Chac"
"08SLC-230","CAMPECHE"," CARMEN",-91.1897140703755,18.9157484132676,"SIN","PENINSULAR","CAMPECHE","Santa Lucia"
"08XPU-115","CAMPECHE","CALAKMUL",-89.2081993175117,18.262059212272,"SIN","PENINSULAR","CAMPECHE","Xpugil"
"05ABA-115","COAHUILA","TORREON",-103.35303845081,25.64915661272,"SIN","NORTE","LAGUNA","Abastos"
"05ADI-115","COAHUILA","MATAMOROS",-103.211053065058,25.5844599612467,"SIN","NORTE","LAGUNA","Arcadio"
"05ALL-115","COAHUILA","TORREON",-103.263385500812,25.1955141248417,"SIN","NORTE","LAGUNA","Allende Coahuila"
"05CEM-115","COAHUILA","TORREON",-103.143279564161,25.1161339422118,"SIN","NORTE","LAGUNA","Cementos"
"05CFN-115","COAHUILA","TORREON",-103.154623642639,25.1313011177468,"SIN","NORTE","LAGUNA","California"
"05CLA-115","COAHUILA","TORREON",-103.082271042265,24.8314823895201,"SIN","NORTE","LAGUNA","Complejo Lala"
"05DGN-115","COAHUILA","TORREON",-103.063480182235,24.8521144173467,"SIN","NORTE","LAGUNA","Diagonal"
"05DPH-115","COAHUILA","TORREON",-103.30909933871,25.5900807009393,"SIN","NORTE","LAGUNA","Delphi"
"05EDU-115","COAHUILA","MATAMOROS",-103.312312956277,25.4513850452434,"SIN","NORTE","LAGUNA","Escuadron 201"
"05EZT-115","COAHUILA","VIESCA",-102.928794433655,24.964207278631,"SIN","NORTE","LAGUNA","Emiliano Zapata"
"05HCL-230","COAHUILA","SIERRA MOJADA",-103.684891878333,27.8682350938919,"SIN","NORTE","CAMARGO","Hercules"
"05JND-115","COAHUILA","TORREON",-103.188430166845,25.1373200916511,"SIN","NORTE","LAGUNA","John Deere"
"05LJT-115","COAHUILA","TORREON",-103.24870171839,25.0400785766816,"SIN","NORTE","LAGUNA","Lajat"
"05LRE-115","COAHUILA","OCAMPO",-103.184762484215,28.051829311035,"SIN","NORTE","LAGUNA","Laguna Del Rey"
"05LRT-115","COAHUILA","MATAMOROS",-103.226265103508,25.5085154281632,"SIN","NORTE","LAGUNA","La Rosita"
"05LSC-115","COAHUILA","VIESCA",-102.74586361654,25.0794381779861,"SIN","NORTE","LAGUNA","Laguna Seca"
"05MAT-115","COAHUILA","MATAMOROS",-103.333294760467,25.3971389146654,"SIN","NORTE","LAGUNA","Matamoros"
"05MAY-115","COAHUILA","SAN PEDRO",-102.870606387277,26.2195047831247,"SIN","NORTE","LAGUNA","Mayran"
"05MMI-115","COAHUILA","TORREON",-103.411668766728,25.2381384288295,"SIN","NORTE","LAGUNA","Maniobras Mieleras"
"05MVI-400","COAHUILA","TORREON",-103.310791127357,25.0885461902929,"SIN","NORTE","LAGUNA","Cuadro de Maniobras Villa Nueva"
"05PEL-230","COAHUILA","TORREON",-102.998809566395,24.8666957332999,"SIN","NORTE","LAGUNA","Penoles"
"05PLA-115","COAHUILA","PARRAS",-102.514260182951,25.2447916739249,"SIN","NORTE","LAGUNA","Paila"
"05PRA-115","COAHUILA","PARRAS",-102.22660629597,25.171674328605,"SIN","NORTE","LAGUNA","Parras"
"05PSA-115","COAHUILA","TORREON",-103.282528785937,25.0836536634198,"SIN","NORTE","LAGUNA","Paso Del Aguila"
"05SPD-115","COAHUILA","SAN PEDRO",-102.774630798728,26.0407543770762,"SIN","NORTE","LAGUNA","San Pedro"
"05TAK-115","COAHUILA","TORREON",-103.345015747794,25.5231963964757,"SIN","NORTE","LAGUNA","Takata"
"05TOT-115","COAHUILA","TORREON",-103.188465710251,24.9084480099771,"SIN","NORTE","LAGUNA","Torreon Oriente"
"05TRR-115","COAHUILA","TORREON",-103.251034504218,25.0064332566061,"SIN","NORTE","LAGUNA","Torreon"
"05VAE-115","COAHUILA","TORREON",-103.348943051431,25.5928429228032,"SIN","NORTE","LAGUNA","Valle Verde"
"06AEO-115","COAHUILA","MONCLOVA",-101.124371973728,26.8703629595069,"SIN","NORESTE","MONCLOVA","Acero"
"06AGN-115","COAHUILA","SALTILLO ",-101.475780759002,24.9448726361642,"SIN","NORESTE","SALTILLO","Agua Nueva"
"06AHM-400","COAHUILA","MONCLOVA",-101.259019305273,26.962722128596,"SIN","NORESTE","MONCLOVA","Ahmsa"
"06ALM-115","COAHUILA","SALTILLO ",-101.361588033197,24.9048900456122,"SIN","NORESTE","SALTILLO","Alamo"
"06ALP-115","COAHUILA","SALTILLO ",-101.001965997658,25.2393519965736,"SIN","NORESTE","SALTILLO","Alpes"
"06APC-230","COAHUILA","RAMOS ARIZPE",-101.076778978675,26.0386103151827,"SIN","NORESTE","MONTERREY","Apasco"
"06BRI-115","COAHUILA","SALTILLO ",-101.299418332754,25.361407299044,"SIN","NORESTE","SALTILLO","Las Brisas"
"06CAP-115","COAHUILA","SALTILLO ",-100.80856927187,24.5564954624853,"SIN","NORESTE","SALTILLO","Capellania"
"06CBD-400","COAHUILA","NAVA",-100.781136389226,28.3773287596842,"SIN","NORESTE","PIEDRAS NEGRAS","Carbon Dos"
"06CED-230","COAHUILA","SALTILLO ",-101.406844396102,24.8007711797666,"SIN","NORESTE","SALTILLO","Cedros"
"06CIB-115","COAHUILA","SALTILLO ",-100.997301179268,24.7189290292663,"SIN","NORESTE","SALTILLO","Cibiosa"
"06CRO-138","COAHUILA","NAVA",-100.570911321177,28.5173244122971,"SIN","NORESTE","PIEDRAS NEGRAS","Corona CFE"
"06CYC-115","COAHUILA","SALTILLO ",-100.892512492745,25.3180546600222,"SIN","NORESTE","SALTILLO","Chrysler Planta Camiones"
"06FIS-115","COAHUILA","SALTILLO ",-101.403195362053,24.8058022544762,"SIN","NORESTE","SALTILLO","Finsa"
"06FTE-138","COAHUILA","PIEDRAS NEGRAS",-100.694437490431,28.9023354252835,"SIN","NORESTE","PIEDRAS NEGRAS","Fuente"
"06GMO-115","COAHUILA","RAMOS ARIZPE",-101.168840836537,25.5746417311201,"SIN","NORESTE","SALTILLO","General Motors"
"06GRA-115","COAHUILA","MONCLOVA",-101.469415999664,26.8548256814714,"SIN","NORESTE","MONCLOVA","Granjas"
"06LLN-115","COAHUILA","ARTEAGA",-100.240067314255,25.2235207138947,"SIN","NORESTE","SALTILLO","Llanos Saltillo"
"06MAB-115","COAHUILA","SALTILLO ",-101.271781641454,25.3630322624473,"SIN","NORESTE","SALTILLO","Mabe"
"06MDS-138","COAHUILA","NAVA",-100.534983968783,28.5791450679181,"SIN","NORESTE","PIEDRAS NEGRAS","Micare Dos"
"06MEH-230","COAHUILA","RAMOS ARIZPE",-100.932160540682,25.7522398994325,"SIN","NORESTE","SALTILLO","Cuadro de Maniobras Eolica Coahuila"
"06MON-115","COAHUILA","MONCLOVA",-101.466319113778,26.8632676028129,"SIN","NORESTE","MONCLOVA","Monclova"
"06MON-230","COAHUILA","MONCLOVA",-101.09376922558,26.9742056734273,"SIN","NORESTE","MONCLOVA","Monclova"
"06MRL-115","COAHUILA","SALTILLO ",-100.816109077164,25.0951287029196,"SIN","NORESTE","SALTILLO","Morelos"
"06MSC-115","COAHUILA","RAMOS ARIZPE",-101.302784412291,26.062017810418,"SIN","NORESTE","SALTILLO","Mannesmann"
"06NAV-138","COAHUILA","NAVA",-100.485220658822,28.5793722111648,"SIN","NORESTE","PIEDRAS NEGRAS","Nava"
"06OXF-115","COAHUILA","SALTILLO ",-100.806349205977,24.8986790685288,"SIN","NORESTE","SALTILLO","Oxford"
"06PIA-115","COAHUILA","RAMOS ARIZPE",-101.211249653454,25.6532970378953,"SIN","NORESTE","SALTILLO","Parque Industrial Amistad Aeropuerto"
"06PNE-138","COAHUILA","PIEDRAS NEGRAS",-100.635797796901,28.7794937339006,"SIN","NORESTE","PIEDRAS NEGRAS","Piedras Negras"
"06PSM-115","COAHUILA","RAMOS ARIZPE",-100.62982787068,25.5166865210119,"SIN","NORESTE","SALTILLO","PI Santa Maria"
"06PUI-138","COAHUILA","PIEDRAS NEGRAS",-100.600361272996,28.8488062729153,"SIN","NORESTE","PIEDRAS NEGRAS","Puente Internacional"
"06RAP-115","COAHUILA","RAMOS ARIZPE",-101.319995973542,26.2536125964875,"SIN","NORESTE","SALTILLO","Ramos Arizpe Potencia"
"06RAP-400","COAHUILA","RAMOS ARIZPE",-100.884716471043,25.5055107928784,"SIN","NORESTE","SALTILLO","Ramos Arizpe Potencia"
"06REC-230","COAHUILA","NAVA",-100.659491748692,28.5093682319988,"SIN","NORESTE","PIEDRAS NEGRAS","Rio Escondido"
"06REC-400","COAHUILA","NAVA",-100.690490964149,28.4202503992403,"SIN","NORESTE","PIEDRAS NEGRAS","Rio Escondido"
"06RRA-115","COAHUILA","RAMOS ARIZPE",-101.603510745991,25.9246128116091,"SIN","NORESTE","SALTILLO","Ramos Arizpe"
"06SAL-115","COAHUILA","SALTILLO ",-101.143842166483,24.9922184594899,"SIN","NORESTE","SALTILLO","Saltillo"
"06XOC-115","COAHUILA","MONCLOVA",-101.20959773176,26.9785031551549,"SIN","NORESTE","MONCLOVA","Xochitilli"
"06ZPL-115","COAHUILA","SALTILLO ",-101.464904934322,24.7862502398874,"SIN","NORESTE","SALTILLO","Zapaliname"
"03AIA-115","COLIMA","ARMERIA",-104.018101154118,19.0598997607526,"SIN","OCCIDENTAL","COLIMA","Armeria"
"03APP-115","COLIMA","TECOMAN",-110.978362331148,18.8529294840401,"SIN","OCCIDENTAL","MANZANILLO","Apasco Particular"
"03ASM-115","COLIMA","COLIMA",-103.723076130763,19.2499972953831,"SIN","OCCIDENTAL","COLIMA","Asmoles"
"03AYL-115","COLIMA","MINATITLAN",-104.049700217383,19.4188460223546,"SIN","OCCIDENTAL","MANZANILLO","Arrayanal"
"03AZA-115","COLIMA","CUAUHTEMOC",-103.659041113919,19.4442624003075,"SIN","OCCIDENTAL","COLIMA","Alzada"
"03BCT-115","COLIMA","COLIMA",-103.545883897818,19.0408778827971,"SIN","OCCIDENTAL","COLIMA","Bicentenario"
"03CDI-115","COLIMA","MANZANILLO",-104.339374794398,19.1147608239625,"SIN","OCCIDENTAL","MANZANILLO","Colomos Distribucion"
"03CNO-115","COLIMA","COLIMA",-103.703731233916,19.1345416791489,"SIN","OCCIDENTAL","APATZINGAN","Colima Norte"
"03CON-115","COLIMA","COLIMA",-103.592977804043,19.0072714617639,"SIN","OCCIDENTAL","APATZINGAN","Colima Norte"
"03DAM-115","COLIMA","TECOMAN",-103.697571149528,18.8294697471141,"SIN","OCCIDENTAL","COLIMA","Danisco"
"03FDP-115","COLIMA","MANZANILLO",-104.118610227235,19.1166925149574,"SIN","OCCIDENTAL","MANZANILLO","Fondeport"
"03MNZ-230","COLIMA","MANZANILLO",-104.186621646109,19.0669341454475,"SIN","OCCIDENTAL","MANZANILLO","Manzanillo"
"03MNZ-400","COLIMA","MANZANILLO",-104.459695138018,19.1256291385865,"SIN","OCCIDENTAL","MANZANILLO","Manzanillo"
"03MRM-115","COLIMA","MANZANILLO",-104.165481235301,19.2464282365828,"SIN","OCCIDENTAL","MANZANILLO","Miramar"
"03MTC-115","COLIMA","MINATITLAN",-104.053771954123,19.3833741927805,"SIN","OCCIDENTAL","COLIMA","Minatitlan Colima"
"03MTE-115","COLIMA","COLIMA",-103.614821682434,19.0364635625457,"SIN","OCCIDENTAL","COLIMA","Moralete"
"03PAL-115","COLIMA","CUAUHTEMOC",-103.624942702799,19.454055120755,"SIN","OCCIDENTAL","COLIMA","Peletizadora Alzada"
"03PEC-115","COLIMA","MINATITLAN",-104.052474376772,19.2632211533702,"SIN","OCCIDENTAL","COLIMA","Peña Colorada"
"03SCC-115","COLIMA","CUAUHTEMOC",-103.51039430019,19.2764182782103,"SIN","OCCIDENTAL","COLIMA","Subestacion Cuahutemoc"
"03SLH-115","COLIMA","MANZANILLO",-104.479742783999,19.171475855991,"SIN","OCCIDENTAL","MANZANILLO","Salahua"
"03TAP-115","COLIMA","MANZANILLO",-104.148223955143,19.2372426930716,"SIN","OCCIDENTAL","MANZANILLO","Tapeixtles"
"03TEC-115","COLIMA","TECOMAN",-103.890531647714,19.0508013328632,"SIN","OCCIDENTAL","MANZANILLO","Tecoman"
"03TGM-115","COLIMA","MANZANILLO",-104.040363904442,19.0345603415899,"SIN","OCCIDENTAL","MANZANILLO","Terminal de Gas Manzanillo"
"03TOA-115","COLIMA","TECOMAN",-103.811415221253,18.9978844915834,"SIN","OCCIDENTAL","MANZANILLO","Tecolapa"
"03VAT2115","COLIMA","TECOMAN",-103.826109334139,18.7681803378456,"SIN","OCCIDENTAL","COLIMA","Valle de Tecoman"
"03VDA-115","COLIMA","VILLA DE ALVAREZ",-103.789400919827,19.2828334323207,"SIN","OCCIDENTAL","COLIMA","Villa De Alvarez"
"02AAA-115","CHIAPAS","ACALA",-92.7767821639813,16.4131019350912,"SIN","ORIENTAL","SAN CRISTOBAL","Acala"
"02ANG-400","CHIAPAS","VENUSTIANO CARRANZA",-92.6539174213229,16.4327255162852,"SIN","ORIENTAL","TUXTLA","Angostura"
"02ARR-115","CHIAPAS","ARRIAGA",-94.0131699972934,16.1783724131719,"SIN","ORIENTAL","TAPACHULA","Arriaga"
"02AYA-115","CHIAPAS","ACACOYAGUA",-92.6356230775052,15.4287209360996,"SIN","ORIENTAL","TAPACHULA","Acacoyaua"
"02BCH-115","CHIAPAS"," BOCHIL",-92.9400227279946,16.9319551557158,"SIN","ORIENTAL","TUXTLA","Bochil"
"02BDD-115","CHIAPAS","MOTOZINTLA ",-92.4536517056765,15.3028729608611,"SIN","ORIENTAL","TAPACHULA","Belisario Dominguez II"
"02BDZ-115","CHIAPAS","TAPACHULA ",-92.3158854570771,14.93038718689,"SIN","ORIENTAL","TAPACHULA","Belisario Dominguez"
"02CAX-115","CHIAPAS","REFORMA",-93.1220782276909,17.8280293750003,"SIN","ORIENTAL","VILLAHERMOSA","Cactus Pemex"
"02CCL-69","CHIAPAS","TAPACHULA",-92.2830203054128,14.9272197401287,"SIN","ORIENTAL","TAPACHULA","Cecilio del Valle"
"02CFV-115","CHIAPAS","VILLA COMALTITLAN",-92.5582255219559,15.2980316095963,"SIN","ORIENTAL","TAPACHULA","CEFERESO Villacomaltitlan"
"02CGO-115","CHIAPAS","SUCHIATE",-92.2733877463209,14.6299594970114,"SIN","ORIENTAL","TAPACHULA","Cd Hidalgo Chiapas"
"02CJT-115","CHIAPAS","COMITAN DE DOMINGUEZ",-92.150411410216,16.3030506874445,"SIN","ORIENTAL","SAN CRISTOBAL","Comitan"
"02CRI-115","CHIAPAS","SAN CRISTOBAL DE LAS CASAS",-92.5886782742815,16.5867884399645,"SIN","ORIENTAL","SAN CRISTOBAL","Cristobal San"
"02FCM-115","CHIAPAS","FRONTERA COMALAPA",-92.0339163274215,15.8405260287481,"SIN","ORIENTAL","SAN CRISTOBAL","Frontera Comalapa"
"02FLM-115","CHIAPAS","VENUSTIANO CARRANZA",-92.4372160366175,16.417090300182,"SIN","ORIENTAL","SAN CRISTOBAL","Flores Magon"
"02GIA-115","CHIAPAS","CHIAPA DE CORZO",-92.851098687544,16.6518056496708,"SIN","ORIENTAL","TUXTLA","Grijalva"
"02HUX-115","CHIAPAS","HUIXTLA",-92.6403000677831,14.9586235161429,"SIN","ORIENTAL","TAPACHULA","Huixtla"
"02IPD-115","CHIAPAS","LA CONCORDIA",-92.9706043482406,15.7029251557035,"SIN","ORIENTAL","TUXTLA","Independencia"
"02JUY-115","CHIAPAS","CHIAPA DE CORZO",-93.0130343097913,16.8966080823719,"SIN","ORIENTAL","TUXTLA","Juy Juy"
"02LCJ-115","CHIAPAS","OCOSINGO",-91.3602762852391,16.9767067119675,"SIN","ORIENTAL","LOS RIOS","Lacanja"
"02LGZ-115","CHIAPAS","VILLAFLORES",-93.4077331275296,16.2359826751976,"SIN","ORIENTAL","TUXTLA","La Garza"
"02MAA-115","CHIAPAS","TUXTLA GUTIERREZ",-93.0469964856559,16.690187923813,"SIN","ORIENTAL","TUXTLA","Mactumatza"
"02MAP-115","CHIAPAS","MAPASTEPEC",-92.9949091105049,15.4825330826709,"SIN","ORIENTAL","TAPACHULA","Mapastepec"
"02MAZ-115","CHIAPAS","MAZATAN",-92.4501724706971,14.8984637741215,"SIN","ORIENTAL","TAPACHULA","Mazatan"
"02MEZ-115","CHIAPAS","MEZCALAPA",-93.5258071801056,17.3623498660574,"SIN","ORIENTAL","CHONTALPA","Mezcalapa"
"02MMT-400","CHIAPAS","OSUMACINTA",-93.0737583060914,16.8899032651973,"SIN","ORIENTAL","TUXTLA","Manuel Moreno Torres"
"02MPE-115","CHIAPAS","TECPATAN",-93.3668102901846,17.2202722153229,"SIN","ORIENTAL","TUXTLA","Malpaso Tres"
"02MPS-115","CHIAPAS","TECPATAN",-93.3957133517652,17.0151192519314,"SIN","ORIENTAL","CHONTALPA","Malpaso"
"02MPS-400","CHIAPAS","TECPATAN",-93.3075736795642,17.2375436320764,"SIN","ORIENTAL","CHONTALPA","Malpaso"
"02MTO-115","CHIAPAS","MOTOZINTLA",-92.2243560295373,15.3762540133273,"SIN","ORIENTAL","TAPACHULA","Motozintla"
"02OCO-115","CHIAPAS","OCOSINGO",-91.3193107415093,16.7492264102999,"SIN","ORIENTAL","SAN CRISTOBAL","Ocozingo"
"02OXC-115","CHIAPAS","OXCHUC",-92.3767962515988,16.842169235088,"SIN","ORIENTAL","SAN CRISTOBAL","Oxchuc"
"02PCO-115","CHIAPAS","PICHUCALCO",-93.0643117756318,17.6590566613924,"SIN","ORIENTAL","VILLAHERMOSA","Pichucalco"
"02PEA-115","CHIAPAS","OSTUACAN",-93.4778091127956,17.3950099536208,"SIN","ORIENTAL","CHONTALPA","Peñitas"
"02PEA-230","CHIAPAS","OSTUACAN",-93.2641358482769,17.4086336158235,"SIN","ORIENTAL","CHONTALPA","Peñitas"
"02PED-115","CHIAPAS","OSTUACAN",-93.3034260535604,17.3722816338213,"SIN","ORIENTAL","CHONTALPA","Peñitas Dos"
"02PLQ-115","CHIAPAS","PALENQUE",-91.8354634621466,17.7091036810984,"SIN","ORIENTAL","LOS RIOS","Palenque"
"02PTM-115","CHIAPAS","TAPACHULA",-92.3011397509441,14.6593611644893,"SIN","ORIENTAL","TAPACHULA","Puerto Madero"
"02PUC-115","CHIAPAS","TAPACHULA",-92.24136790697,15.0646168917371,"SIN","ORIENTAL","TAPACHULA","Puerto Chiapas"
"02RDB-115","CHIAPAS","TUXTLA GUTIERREZ",-93.1820276932876,16.679917683783,"SIN","ORIENTAL","TUXTLA","Real del Bosque"
"02RFA-115","CHIAPAS","REFORMA",-93.2954305658661,17.8852772361995,"SIN","ORIENTAL","VILLAHERMOSA","La Reforma"
"02SCH-115","CHIAPAS","VENUSTIANO CARRANZA",-92.7258743125919,16.3943777003454,"SIN","ORIENTAL","SAN CRISTOBAL","Schpoina"
"02SCO-115","CHIAPAS","SAN CRISTOBAL DE LAS CASAS",-92.5871679420209,16.7027010823617,"SIN","ORIENTAL","SAN CRISTOBAL","San Cristobal Oriente"
"02SMJ-115","CHIAPAS","SIMOJOVEL",-92.6441174568631,17.1071299005425,"SIN","ORIENTAL","TUXTLA","Simojovel"
"02SOY-115","CHIAPAS","SOYALO",-93.0161487484981,16.9202813077471,"SIN","ORIENTAL","TUXTLA","Soyalo"
"02SWA-115","CHIAPAS","ARRIAGA",-93.881208403918,16.1852213415387,"SIN","ORIENTAL","TAPACHULA","Switcheo Arriaga"
"02TAE-115","CHIAPAS","TAPACHULA",-92.3508888077791,14.7646896919879,"SIN","ORIENTAL","TAPACHULA","Tapachula Aeropuerto"
"02TCH-115","CHIAPAS","TAPACHULA",-92.2592722834534,14.8930762417752,"SIN","ORIENTAL","TAPACHULA","Tapachula"
"02TGD-115","CHIAPAS","TUXTLA GUTIERREZ",-93.1010244806589,16.7113856741211,"SIN","ORIENTAL","TUXTLA","Tuxtla Gutierrez Dos"
"02TGU-115","CHIAPAS","TUXTLA GUTIERREZ",-93.2116188696864,16.7667267411835,"SIN","ORIENTAL","TUXTLA","Tuxtla Gutierrez"
"02TNA-115","CHIAPAS","TONALA",-93.6402620769533,16.0250254193123,"SIN","ORIENTAL","TAPACHULA","Tonala"
"02TNI-115","CHIAPAS","COMITAN DE DOMINGUEZ",-92.1224638686194,16.3029838996357,"SIN","ORIENTAL","SAN CRISTOBAL","Trinitaria"
"02TOE-115","CHIAPAS","TAPACHULA",-92.1928334774205,15.2216866705172,"SIN","ORIENTAL","TAPACHULA","Tapachula Oriente"
"02TXN-115","CHIAPAS","TUXTLA GUTIERREZ",-93.1452116980719,16.732722074875,"SIN","ORIENTAL","TUXTLA","Tuxtla Norte"
"02TXS-115","CHIAPAS","TUXTLA GUTIERREZ",-93.200570623937,16.6529570148923,"SIN","ORIENTAL","TUXTLA","Tuxtla Sur"
"02VFD-115","CHIAPAS","VILLA CORZO",-93.2085424216789,15.9910860709567,"SIN","ORIENTAL","TUXTLA","Villa Flores Dos"
"02ZPD-115","CHIAPAS","PALENQUE",-92.0937305467794,17.5237565384476,"SIN","ORIENTAL","LOS RIOS","Zapata Dos"
"05ABG-115","CHIHUAHUA","CAMARGO",-105.085748077656,27.4571399909733,"SIN","NORTE","CAMARGO","Abraham Gonzalez"
"05AEP-115","CHIHUAHUA","JUAREZ",-106.48621778906,31.739457302702,"SIN","NORTE","JUAREZ","Aeropuerto"
"05AGE-115","CHIHUAHUA","OCAMPO",-108.160354246216,28.2573848542796,"SIN","NORTE","CUAUHTEMOC","Agnico Eagle"
"05ALI-115","CHIHUAHUA","JUAREZ",-106.470625593218,31.4920382654377,"SIN","NORTE","JUAREZ","Automotive Lighting"
"05ALT-115","CHIHUAHUA","CHIHUAHUA",-105.937987737509,28.4991819141469,"SIN","NORTE","CHIHUAHUA","Altec"
"05ALV-115","CHIHUAHUA","HIDALGO DEL PARRAL",-105.504983392578,27.3392300198238,"SIN","NORTE","CAMARGO","Altavista"
"05AMA-115","CHIHUAHUA","ALDAMA",-105.024019276501,28.9318754870484,"SIN","NORTE","CHIHUAHUA","Aldama"
"05AMR-115","CHIHUAHUA","CHIHUAHUA",-106.245562828896,28.9627372006439,"SIN","NORTE","CHIHUAHUA","Americas"
"05ARE-115","CHIHUAHUA","CUAUHTEMOC",-106.945191576775,28.4426399001103,"SIN","NORTE","CUAUHTEMOC","Arenales"
"05ARM-115","CHIHUAHUA","SAUCILLO",-105.29313740015,28.2635609858239,"SIN","NORTE","CAMARGO","Armendariz"
"05AUM-115","CHIHUAHUA","CHIHUAHUA",-106.145506104496,28.1481951045862,"SIN","NORTE","CHIHUAHUA","Auma"
"05AVO-115","CHIHUAHUA","CUAUHTEMOC",-106.767324843918,28.5872639352794,"SIN","NORTE","CUAUHTEMOC","Alvaro Obregon"
"05AZT-115","CHIHUAHUA","JUAREZ",-106.654885082039,31.2220935690406,"SIN","NORTE","JUAREZ","Aztecas"
"05BAF-115","CHIHUAHUA","CHIHUAHUA",-106.155942016083,29.6035418562868,"SIN","NORTE","CHIHUAHUA","Bafar"
"05BAS-115","CHIHUAHUA","OCAMPO",-108.211380610302,28.0527072103164,"SIN","NORTE","CUAUHTEMOC","Basaseachic"
"05BBA-115","CHIHUAHUA","SANTA BARBARA",-105.785556892771,26.8325836129762,"SIN","NORTE","CAMARGO","Santa Barbara"
"05BLV-115","CHIHUAHUA","MATAMOROS",-105.647282243212,26.7211214268763,"SIN","NORTE","CAMARGO","Simon Bolivar"
"05BOQ-115","CHIHUAHUA","SAN FRANCISCO DE CONCHOS",-105.422716312238,27.5392828593059,"SIN","NORTE","CAMARGO","Boquilla"
"05BUF-115","CHIHUAHUA","ALLENDE",-105.138402504148,27.2270647477658,"SIN","NORTE","CAMARGO","Bufalo"
"05CAR-115","CHIHUAHUA","JUAREZ",-106.719230661723,31.4971902255336,"SIN","NORTE","JUAREZ","Cartagena"
"05CAS-115","CHIHUAHUA","CHIHUAHUA",-106.503412337866,29.4775982095027,"SIN","NORTE","CHIHUAHUA","Carolinas"
"05CAT-115","CHIHUAHUA","GUADALUPE Y CALVO",-107.193968397421,26.368222987373,"SIN","NORTE","CAMARGO","Catedral"
"05CCD-115","CHIHUAHUA","CHIHUAHUA",-106.156015932229,28.3517934158528,"SIN","NORTE","CHIHUAHUA","Concordia"
"05CCU-115","CHIHUAHUA","CHIHUAHUA",-106.347907403017,29.5078065966167,"SIN","NORTE","CHIHUAHUA","Cementos Chihuahua"
"05CEJ-115","CHIHUAHUA","JUAREZ",-106.878356817301,31.359031936943,"SIN","NORTE","JUAREZ","Cereso Juarez"
"05CGD-115","CHIHUAHUA","CAMARGO",-104.741982429821,27.9250827787412,"SIN","NORTE","CAMARGO","Camargo Dos"
"05CGR-115","CHIHUAHUA","CASAS GRANDES",-107.951061025478,30.4530843055941,"SIN","NORTE","CASAS GRANDES","Casas Grandes"
"05CGU-115","CHIHUAHUA","CAMARGO",-103.919181676926,28.4541808676456,"SIN","NORTE","CAMARGO","Camargo Uno"
"05CHC-115","CHIHUAHUA","CUAUHTEMOC",-106.948992222077,28.7990631958164,"SIN","NORTE","CUAUHTEMOC","Cuauhtemoc"
"05CHD-115","CHIHUAHUA","CUAUHTEMOC",-106.919461953507,29.0491058841846,"SIN","NORTE","CUAUHTEMOC","Cuauhtemoc Dos"
"05CIN-115","CHIHUAHUA","CHIHUAHUA",-106.166140108272,28.8574684744618,"SIN","NORTE","CHIHUAHUA","Complejo Industrial"
"05CJM-115","CHIHUAHUA","JUAREZ",-106.690050597974,31.2175096376768,"SIN","NORTE","JUAREZ","Conejos Medanos"
"05CLG-115","CHIHUAHUA","JUAREZ",-106.644665756131,31.680063563528,"SIN","NORTE","JUAREZ","Colegio"
"05CLN-115","CHIHUAHUA","SAN FRANCISCO DE CONCHOS",-105.284792046718,27.6311774842133,"SIN","NORTE","CAMARGO","Colina Planta"
"05CME2115","CHIHUAHUA","JUAREZ",-106.701791870857,31.4183947366906,"SIN","NORTE","JUAREZ","Cuadro de Maniobras Electrolux"
"05CMF-115","CHIHUAHUA","JUAREZ",-106.698041840813,31.4881868849233,"SIN","NORTE","JUAREZ","Cuadro De Manionbras Foxconn"
"05CMN-115","CHIHUAHUA","DELICIAS",-105.495909511388,28.1201140764468,"SIN","NORTE","CAMARGO","Cuadro de Maniobras Naica"
"05CMS-115","CHIHUAHUA","JUAREZ",-106.654197862581,31.504333671513,"SIN","NORTE","JUAREZ","Cementos Samalayuca"
"05COM-115","CHIHUAHUA","CHIHUAHUA",-106.358738881071,28.9714729831284,"SIN","NORTE","CHIHUAHUA","Componentes"
"05CON-115","CHIHUAHUA","OCAMPO",-108.087374043303,28.0983435497936,"SIN","NORTE","CUAUHTEMOC","Concheño"
"05CPN-115","CHIHUAHUA","CHIHUAHUA",-106.058598970924,29.2824723019532,"SIN","NORTE","CHIHUAHUA","Chihuahua Poniente"
"05CRC-115","CHIHUAHUA","CARICHI",-106.889381815771,27.8552606856108,"SIN","NORTE","CUAUHTEMOC","Carichic"
"05CRL-115","CHIHUAHUA","BOCOYNA",-107.430884366866,27.7992147458642,"SIN","NORTE","CUAUHTEMOC","Creel"
"05CSG-115","CHIHUAHUA","CHIHUAHUA",-106.029190860273,28.1638672761763,"SIN","NORTE","CHIHUAHUA","Complejo De Seguridad"
"05CUE-115","CHIHUAHUA","JUAREZ",-106.645373882714,31.2076244610222,"SIN","NORTE","JUAREZ","Cuesta"
"05CUN-115","CHIHUAHUA","CHIHUAHUA",-106.181692176711,29.4621854086344,"SIN","NORTE","CHIHUAHUA","Chihuahua Norte"
